TITLE = "Data at t= 0.0015 sec" 
VARIABLES = X Y P T rho vx vy 
N = 1200
3.9975	0.275	190396	361.716	1.83403	1006.33	-159.032
4.06583	0.275	190385	361.71	1.83396	1006.33	-159.018
0.0341667	0.325	105085	300	1.2205	1006.85	0
0.1025	0.325	105086	300.001	1.2205	1006.85	-0.00160475
0.170833	0.325	105091	300.005	1.22055	1006.84	-0.0146965
0.239167	0.325	105113	300.024	1.22073	1006.82	-0.0730033
0.3075	0.325	105187	300.088	1.22133	1006.75	-0.260804
0.375833	0.325	105381	300.254	1.2229	1006.57	-0.749614
0.444167	0.325	105816	300.627	1.22642	1006.18	-1.83767
0.5125	0.325	106680	301.372	1.23338	1005.41	-3.97443
0.580833	0.325	108229	302.71	1.24576	1004.05	-7.73749
0.649167	0.325	110752	304.894	1.26567	1001.89	-13.7228
0.7175	0.325	114507	308.129	1.29484	998.787	-22.3396
0.785833	0.325	119613	312.467	1.33381	994.787	-33.584
0.854167	0.325	125971	317.736	1.38141	990.164	-46.9397
0.9225	0.325	133248	323.559	1.43491	985.397	-61.5029
0.990833	0.325	140964	329.483	1.49071	981.035	-76.2635
1.05917	0.325	148618	335.11	1.54526	977.536	-90.3707
1.1275	0.325	155808	340.178	1.59589	975.176	-103.266
1.19583	0.325	162285	344.573	1.64102	974.033	-114.679
1.26417	0.325	167947	348.294	1.68013	974.029	-124.558
1.3325	0.325	172806	351.402	1.71346	974.992	-132.982
1.40083	0.325	176941	353.988	1.74163	976.705	-140.092
1.46917	0.325	180455	356.146	1.76546	978.952	-146.05
1.5375	0.325	183456	357.961	1.78572	981.529	-151.015
1.60583	0.325	186036	359.5	1.80309	984.266	-155.132
1.67417	0.325	188273	360.817	1.8181	987.022	-158.528
1.7425	0.325	190222	361.953	1.83116	989.69	-161.317
1.81083	0.325	191925	362.936	1.84255	992.192	-163.595
1.87917	0.325	193413	363.788	1.85249	994.475	-165.446
1.9475	0.325	194706	364.522	1.86111	996.51	-166.941
2.01583	0.325	195820	365.151	1.86854	998.283	-168.139
2.08417	0.325	196771	365.685	1.87487	999.795	-169.094
2.1525	0.325	197570	366.131	1.88019	1001.06	-169.847
2.22083	0.325	198231	366.499	1.88458	1002.1	-170.435
2.28917	0.325	198768	366.798	1.88816	1002.93	-170.889
2.3575	0.325	199197	367.035	1.89101	1003.59	-171.236
2.42583	0.325	199533	367.221	1.89324	1004.1	-171.496
2.49417	0.325	199790	367.363	1.89495	1004.48	-171.689
2.5625	0.325	199983	367.469	1.89623	1004.77	-171.829
2.63083	0.325	200126	367.547	1.89718	1004.98	-171.93
2.69917	0.325	200228	367.603	1.89786	1005.12	-172.001
2.7675	0.325	200300	367.643	1.89834	1005.23	-172.049
2.83583	0.325	200350	367.67	1.89867	1005.3	-172.082
2.90417	0.325	200384	367.689	1.8989	1005.35	-172.104
2.9725	0.325	200407	367.701	1.89904	1005.38	-172.118
3.04083	0.325	200421	367.709	1.89914	1005.4	-172.128
3.10917	0.325	200430	367.714	1.8992	1005.41	-172.133
3.1775	0.325	200436	367.717	1.89924	1005.42	-172.137
3.24583	0.325	200440	367.719	1.89927	1005.42	-172.139
3.31417	0.325	200442	367.72	1.89928	1005.43	-172.14
3.3825	0.325	200443	367.721	1.89929	1005.43	-172.141
3.45083	0.325	200444	367.721	1.89929	1005.43	-172.141
3.51917	0.325	200444	367.722	1.8993	1005.43	-172.142
3.5875	0.325	200445	367.722	1.8993	1005.43	-172.142
